Home_Team,Away_Team,Player,Tries,Position,isHomePlayer,Prev_Round_Tries,Prev_Round_MinsPlayed,Prev_Round_All_RunMeters,Prev_OpponentTotalTackles,Prev_OpponentTeamTackleEfficiency
Sharks,Cowboys,Valentine Holmes,0,Right Centre,No,0.0,80.0,254.0,248,1076.32
Sharks,Cowboys,Peta Hiku,0,Left Centre,No,0.0,80.0,162.0,248,1076.32
Sharks,Cowboys,Murray Taulagi,0,Winger,No,0.0,69.0,175.0,248,1076.32
Sharks,Cowboys,Tom Dearden,0,Five-Eighth,No,1.0,80.0,91.0,248,1076.32
Sharks,Cowboys,Jordan McLean,0,Prop,No,0.0,51.0,129.0,248,1076.32
Sharks,Cowboys,Reece Robson,0,Hooker,No,1.0,80.0,68.0,248,1076.32
Sharks,Cowboys,Coen Hess,0,Prop,No,0.0,48.0,58.0,248,1076.32
Sharks,Cowboys,Jack Gosiewski,0,Second Row,No,0.0,80.0,118.0,248,1076.32
Sharks,Cowboys,Jeremiah Nanai,0,Second Row,No,0.0,65.0,69.0,248,1076.32
Broncos,Rabbitohs,Latrell Mitchell,2,Fullback,No,2.0,80.0,109.0,308,1062.0
Broncos,Rabbitohs,Alex Johnston,0,Winger,No,0.0,80.0,166.0,308,1062.0
Broncos,Rabbitohs,Isaiah Tass,0,Right Centre,No,1.0,80.0,162.0,308,1062.0
Broncos,Rabbitohs,Campbell Graham,3,Left Centre,No,0.0,80.0,146.0,308,1062.0
Broncos,Rabbitohs,Cody Walker,1,Five-Eighth,No,0.0,80.0,73.0,308,1062.0
Broncos,Rabbitohs,Lachlan Ilias,0,Halfback,No,0.0,80.0,73.0,308,1062.0
Broncos,Rabbitohs,Jai Arrow,0,Prop,No,0.0,72.0,113.0,308,1062.0
Broncos,Rabbitohs,Damien Cook,0,Hooker,No,1.0,80.0,33.0,308,1062.0
Broncos,Rabbitohs,Michael Chee Kam,0,Second Row,No,0.0,80.0,97.0,308,1062.0
Broncos,Rabbitohs,Jacob Host,0,Second Row,No,0.0,25.0,21.0,308,1062.0
Broncos,Rabbitohs,Reece Walsh,0,Fullback,Yes,0.0,80.0,115.0,253,1029.6499999999999
Broncos,Rabbitohs,Kotoni Staggs,0,Right Centre,Yes,1.0,80.0,52.0,253,1029.6499999999999
Broncos,Rabbitohs,Herbie Farnworth,0,Left Centre,Yes,1.0,80.0,225.0,253,1029.6499999999999
Broncos,Rabbitohs,Selwyn Cobbo,0,Winger,Yes,0.0,80.0,148.0,253,1029.6499999999999
Broncos,Rabbitohs,Thomas Flegler,0,Prop,Yes,0.0,47.0,96.0,253,1029.6499999999999
Broncos,Rabbitohs,Billy Walters,0,Hooker,Yes,0.0,46.0,26.0,253,1029.6499999999999
Broncos,Rabbitohs,Kurt Capewell,0,Second Row,Yes,0.0,80.0,57.0,253,1029.6499999999999
Broncos,Rabbitohs,Jordan Riki,0,Second Row,Yes,0.0,77.0,84.0,253,1029.6499999999999
Broncos,Rabbitohs,Patrick Carrigan,0,Lock Forward,Yes,0.0,64.0,158.0,253,1029.6499999999999
Raiders,Dolphins,Hamiso Tabuai-Fidow,1,Fullback,No,0.0,80.0,133.0,277,1063.6
Raiders,Dolphins,Jamayne Isaako,0,Winger,No,0.0,80.0,158.0,277,1063.6
Raiders,Dolphins,Euan Aitken,1,Right Centre,No,1.0,80.0,214.0,277,1063.6
Raiders,Dolphins,Brenko Lee,0,Left Centre,No,0.0,80.0,168.0,277,1063.6
Raiders,Dolphins,Robert Jennings,0,Winger,No,2.0,80.0,168.0,277,1063.6
Raiders,Dolphins,Kodi Nikorima,0,Five-Eighth,No,0.0,80.0,164.0,277,1063.6
Raiders,Dolphins,Isaiya Katoa,0,Halfback,No,0.0,80.0,91.0,277,1063.6
Raiders,Dolphins,Jeremy Marshall-King,0,Hooker,No,0.0,80.0,58.0,277,1063.6
Raiders,Dolphins,Felise Kaufusi,0,Second Row,No,0.0,80.0,132.0,277,1063.6
Raiders,Dolphins,Connelly Lemuelu,2,Second Row,No,0.0,80.0,127.0,277,1063.6
Raiders,Dolphins,Tom Gilbert,0,Lock Forward,No,0.0,49.0,102.0,277,1063.6
Sea Eagles,Titans,Jason Saab,0,Winger,Yes,1.0,80.0,133.0,231,1019.1299999999999
Sea Eagles,Titans,Reuben Garrick,0,Right Centre,Yes,0.0,80.0,94.0,231,1019.1299999999999
Sea Eagles,Titans,Morgan Harper,0,Left Centre,Yes,0.0,80.0,109.0,231,1019.1299999999999
Sea Eagles,Titans,Taniela Paseka,0,Prop,Yes,0.0,45.0,99.0,231,1019.1299999999999
Sea Eagles,Titans,Lachlan Croker,0,Hooker,Yes,0.0,80.0,14.0,231,1019.1299999999999
Sea Eagles,Titans,Jake Trbojevic,0,Prop,Yes,0.0,61.0,40.0,231,1019.1299999999999
Sea Eagles,Titans,Haumole Olakau'atu,0,Second Row,Yes,1.0,80.0,111.0,231,1019.1299999999999
Sea Eagles,Titans,Josh Aloiai,0,Lock Forward,Yes,0.0,46.0,89.0,231,1019.1299999999999
Panthers,Wests Tigers,Dylan Edwards,0,Fullback,Yes,0.0,80.0,196.0,267,1128.0800000000002
Panthers,Wests Tigers,Sunia Turuva,0,Winger,Yes,0.0,72.0,156.0,267,1128.0800000000002
Panthers,Wests Tigers,Stephen Crichton,0,Left Centre,Yes,3.0,80.0,181.0,267,1128.0800000000002
Panthers,Wests Tigers,Brian To'o,0,Winger,Yes,0.0,80.0,181.0,267,1128.0800000000002
Panthers,Wests Tigers,Jarome Luai,0,Five-Eighth,Yes,0.0,80.0,93.0,267,1128.0800000000002
Panthers,Wests Tigers,Nathan Cleary,0,Halfback,Yes,0.0,80.0,110.0,267,1128.0800000000002
Panthers,Wests Tigers,Moses Leota,0,Prop,Yes,0.0,39.0,63.0,267,1128.0800000000002
Panthers,Wests Tigers,Mitch Kenny,0,Hooker,Yes,0.0,80.0,56.0,267,1128.0800000000002
Panthers,Wests Tigers,Matthew Eisenhuth,0,Prop,Yes,0.0,22.0,14.0,267,1128.0800000000002
Panthers,Wests Tigers,Scott Sorensen,0,Second Row,Yes,0.0,69.0,69.0,267,1128.0800000000002
Panthers,Wests Tigers,Zac Hosking,0,Second Row,Yes,0.0,59.0,80.0,267,1128.0800000000002
Panthers,Wests Tigers,Isaah Yeo,0,Lock Forward,Yes,0.0,80.0,188.0,267,1128.0800000000002
Panthers,Wests Tigers,Jahream Bula,0,Fullback,No,0.0,80.0,177.0,295,1106.09
Panthers,Wests Tigers,Starford To'a,0,Right Centre,No,1.0,80.0,111.0,295,1106.09
Panthers,Wests Tigers,Junior Tupou,0,Winger,No,0.0,80.0,107.0,295,1106.09
Panthers,Wests Tigers,Brandon Wakeham,1,Five-Eighth,No,0.0,80.0,68.0,295,1106.09
Panthers,Wests Tigers,Luke Brooks,0,Halfback,No,0.0,80.0,100.0,295,1106.09
Panthers,Wests Tigers,Stefano Utoikamanu,0,Prop,No,0.0,43.0,116.0,295,1106.09
Panthers,Wests Tigers,David Klemmer,0,Prop,No,0.0,47.0,155.0,295,1106.09
Panthers,Wests Tigers,Isaiah Papali'i,0,Second Row,No,0.0,80.0,148.0,295,1106.09
Panthers,Wests Tigers,John Bateman,0,Second Row,No,0.0,80.0,96.0,295,1106.09
Panthers,Wests Tigers,Fonua Pole,0,Lock Forward,No,0.0,59.0,131.0,295,1106.09
Warriors,Roosters,Joseph-Aukuso Suaalii,0,Right Centre,No,0.0,80.0,77.0,201,838.23
Warriors,Roosters,Paul Momirovski,0,Left Centre,No,0.0,80.0,45.0,201,838.23
Warriors,Roosters,Jaxson Paulo,0,Winger,No,0.0,80.0,109.0,201,838.23
Warriors,Roosters,Joseph Manu,0,Five-Eighth,No,1.0,80.0,127.0,201,838.23
Warriors,Roosters,Luke Keary,0,Halfback,No,1.0,80.0,82.0,201,838.23
Warriors,Roosters,Lindsay Collins,0,Prop,No,0.0,54.0,140.0,201,838.23
Warriors,Roosters,Brandon Smith,0,Hooker,No,0.0,73.0,120.0,201,838.23
Warriors,Roosters,Egan Butcher,0,Second Row,No,0.0,80.0,115.0,201,838.23
Warriors,Roosters,Victor Radley,0,Lock Forward,No,1.0,70.0,94.0,201,838.23
Warriors,Roosters,Dallin Watene-Zelezniak,0,Fullback,Yes,2.0,80.0,157.0,285,1085.7
Warriors,Roosters,Marcelo Montoya,0,Winger,Yes,0.0,80.0,110.0,285,1085.7
Warriors,Roosters,Adam Pompey,0,Right Centre,Yes,0.0,80.0,116.0,285,1085.7
Warriors,Roosters,Edward Kosi,0,Winger,Yes,0.0,80.0,138.0,285,1085.7
Warriors,Roosters,Dylan Walker,0,Five-Eighth,Yes,0.0,70.0,71.0,285,1085.7
Warriors,Roosters,Shaun Johnson,0,Halfback,Yes,0.0,80.0,50.0,285,1085.7
Warriors,Roosters,Marata Niukore,0,Prop,Yes,0.0,80.0,133.0,285,1085.7
Warriors,Roosters,Jackson Ford,0,Second Row,Yes,1.0,80.0,79.0,285,1085.7
